,Keys,GAP,DPMD,SNAP,MTP,NNP,DPPT
0,spl-c11|spl-c12,2.805658996476525,4.139501094686768,3.414066738550297,0.525303224934095,3.241003765005607,4.1730267519429285
1,spl-c11|spl-c44,2.379595371340617,3.1279423311089896,2.978287751364045,2.2271953208090363,3.028174561613168,2.479521947043654
2,spl-c11|spl-bulkmodulus,2.4980906609394187,3.68828282389564,3.433575253124116,1.23248264718552,2.827560245453329,3.720820401662405
3,spl-c11|tet-c11,4.196348751049539,3.952036537799862,4.331191547410274,4.6181569373495535,3.226767090319745,4.639941549261004
4,spl-c11|tet-c12,2.090862504939526,2.586393496854452,1.8494667883848488,1.3868737849646533,1.894621985318948,1.580064406722994
5,spl-c11|tet-c44,2.1376276898122577,2.7589673772258934,2.030994965044166,2.096762097120233,1.8921827703505487,2.267423671168103
6,spl-c11|tet-bulkmodulus,0.4273811789206556,3.1260875406713096,3.350673864491472,3.026554067489169,2.933583494440621,3.6539813852729406
7,spl-c11|hex-c11,2.275795199865524,3.345362910062679,2.350285949366259,0.548585911986951,1.88131607130518,2.5369719236203805
8,spl-c11|hex-c12,2.9239958941916453,3.617118368458804,3.4266180476254973,2.6804752229916358,3.423171391215201,3.8342961699673768
9,spl-c11|hex-c44,2.208888652815065,3.1236616620393423,2.449643188694392,2.2403174255005527,3.1954671414328364,2.859184171815037
10,spl-c11|hex-bulkmodulus,1.9997425002513065,2.099046033119464,2.649825040600122,1.2707733721817176,2.110360125783277,2.346800735915771
11,spl-c11|super-c11,1.7436797057769464,4.394651532467327,1.6330752994975684,1.5688547829381445,2.0792627404981863,3.331486847432879
12,spl-c11|super-c12,1.986011647993777,4.323699876348794,3.309705866300227,2.21854879839216,2.335810564677858,2.983501007539051
13,spl-c11|super-c44,2.533062451248155,5.675303123550782,2.765314850569404,0.5479481168466659,1.8261936901252696,3.484389703722971
14,spl-c11|super-bulkmodulus,1.942862323306412,4.210497751448986,3.4290825658793627,2.8068875004809475,1.9153654098483817,3.1783216089462227
15,spl-c11|vac-c11,2.47113387885848,3.284723285788102,2.077135672723242,2.0434361127324894,2.5724769610757368,2.658820231378892
16,spl-c11|vac-c12,2.4813166023069124,4.040696389556109,3.136969829943298,2.765997537361015,3.329320940434869,3.282418370467737
17,spl-c11|vac-c44,0.9978178573162207,4.000994948083881,2.0060599529319867,1.143139162517197,1.901020371562889,2.547773358749296
18,spl-c11|vac-bulkmodulus,2.636554992857467,5.12165842469049,3.5312526341132204,3.9911365010149495,4.44247796106853,5.068823281223212
19,spl-c12|spl-c44,2.850269550510295,3.833599688442255,2.963726442503328,2.6233899051016114,1.869990455876839,3.905355162498621
20,spl-c12|spl-bulkmodulus,3.339387746669824,3.9883779709298897,3.81045154932954,1.2964156073890656,3.572578111724622,4.341247957899427
21,spl-c12|tet-c11,4.59234482904355,4.649182805998775,3.3381187186439054,4.714303652480608,4.120765674705979,4.932808520072642
22,spl-c12|tet-c12,3.1697463195809235,3.236622012721377,2.494485767411714,2.4699562931988432,2.3068421389467897,3.365888600418276
23,spl-c12|tet-c44,2.993788392775433,2.950343527891255,2.053796838257767,2.2930426068486565,1.773078676858314,3.5878202433530526
24,spl-c12|tet-bulkmodulus,3.001210311697197,3.9523832202650726,3.4147345251065744,2.5597611419429573,2.4538349925141274,4.1253718143534375
25,spl-c12|hex-c11,3.3976415382168232,4.323272318901971,3.504762181388024,2.917580996685152,3.097739449673235,4.386386993237179
26,spl-c12|hex-c12,3.673267587712608,4.450250337356795,3.189129265978889,3.1407848779034406,3.581120887371469,4.457409680584598
27,spl-c12|hex-c44,3.1334204468124605,4.061451361871916,2.8697848204455525,2.5167348196410253,3.1161883707386067,3.985944814488106
28,spl-c12|hex-bulkmodulus,2.593520584545861,3.050582388369004,2.5890242148489517,1.3328709295781895,2.216005905109097,3.641247923690598
29,spl-c12|super-c11,2.9629769962419306,4.564413376453111,3.667551523785272,2.913049862169488,2.838958628964854,4.46696751913968
30,spl-c12|super-c12,2.484620284796061,5.273693022641273,2.6121417237217237,2.25469260040384,2.4767573729626955,4.145496272343939
31,spl-c12|super-c44,3.2357829440354005,6.086562660703797,3.470542384721485,2.170628073541608,3.406751838206515,4.437686084041333
32,spl-c12|super-bulkmodulus,3.0624176316322576,5.075780529353672,3.244094015404301,2.835541816271577,2.0365123110582526,3.9234464266448743
33,spl-c12|vac-c11,3.4140766872194472,3.630928385599794,3.2235676144793923,2.884417438803317,2.7563328795931943,4.2127363556366655
34,spl-c12|vac-c12,3.2728514590891677,4.916134497993711,2.7731565268054275,3.087029686000709,3.4142315548358373,4.360518861994578
35,spl-c12|vac-c44,2.7171464390644298,4.314156220762748,2.4550176019655474,2.2336617805991588,2.3623001544392093,3.790990188530288
36,spl-c12|vac-bulkmodulus,3.8103677039793578,5.45376177562928,4.133123553638265,3.67658498277349,4.823670420475695,5.35083575640844
37,spl-c44|spl-bulkmodulus,2.811971369003501,3.242845935669367,3.3443896538124798,2.8345560684761435,3.475298845085614,3.896643180112913
38,spl-c44|tet-c11,3.3880447712730466,3.949361265303447,4.26695401600376,4.577308513865486,3.6452295454788426,3.0649528371665165
39,spl-c44|tet-c12,2.196718081934689,0.881403434756574,2.644567760615364,2.3240189721393323,2.497914132346642,2.848324969343664
40,spl-c44|tet-c44,2.206944042907024,1.6133694724463774,2.6675377928905304,2.227519321054614,2.4477946114532627,2.3730968372448813
41,spl-c44|tet-bulkmodulus,3.001683837446118,2.913376406208496,2.955389911756923,2.7841433746596245,3.1753168366333564,3.638914935435433
42,spl-c44|hex-c11,2.2326803385660776,2.728615435230913,3.2767441106617587,2.682200117734205,3.2283407692256176,3.1343716571150235
43,spl-c44|hex-c12,3.023239930813445,3.860048039656588,3.4664207802348463,2.5992932473240784,3.876779928146575,4.162003469447766
44,spl-c44|hex-c44,1.6436499713204384,2.578499509708432,2.3250553646464684,2.476783050376974,2.8858486434713835,2.052628367911616
45,spl-c44|hex-bulkmodulus,2.25624579378971,1.2923688812683345,2.5411221408263702,1.5241783143571084,2.6146213307911945,2.055639066899514
46,spl-c44|super-c11,2.032264956321711,4.4271445928470605,3.0611442863938207,2.5642605598104318,3.499344346795507,3.106163632736015
47,spl-c44|super-c12,1.7272753781916603,4.564014103751957,2.9370090990209,2.1508631891091485,2.5969210993289766,2.994090710803833
48,spl-c44|super-c44,2.9552258093194976,5.768438534786241,3.294298096917936,2.7443677143366134,3.2734018412925985,2.6941540479661064
49,spl-c44|super-bulkmodulus,2.2142398296436188,4.6144040169681215,2.751840692495878,1.7828645564642245,3.336063238540949,3.439501084033508
50,spl-c44|vac-c11,2.3875477892309527,2.7506820747501037,2.983389269106361,2.666911813959233,2.8895129961380004,3.239832668423362
51,spl-c44|vac-c12,2.799557597924245,3.495678364789398,2.2723169544278954,3.1150498764706493,3.322362556322484,2.6745045767341558
52,spl-c44|vac-c44,2.143820700664016,4.069678574759181,2.356910525265178,1.6562418412699238,2.02256057948128,2.399966654914351
53,spl-c44|vac-bulkmodulus,3.030632613235265,5.125885235178291,4.22558993468111,3.849446168112004,4.64277582249863,4.996165256825084
54,spl-bulkmodulus|tet-c11,4.490880960808595,4.065497184012986,4.392771272503475,4.4631015084458285,4.108812407041221,4.388035510647741
55,spl-bulkmodulus|tet-c12,2.9652697124058385,2.589184781048388,1.7320591498448172,2.7099361778093294,1.993855465934632,2.491342575811188
56,spl-bulkmodulus|tet-c44,2.9227338158302736,3.0409608327481945,2.4965784256804997,2.5497282981350287,1.941030643042168,2.731674599844388
57,spl-bulkmodulus|tet-bulkmodulus,2.6707876000124706,3.0936513810357598,2.7071573554498247,3.183659861993942,3.0171431802408386,3.499645615224304
58,spl-bulkmodulus|hex-c11,3.2673058444128604,3.0490743927498074,3.477921256540136,3.123355386392268,1.9858047969941088,3.932978630049182
59,spl-bulkmodulus|hex-c12,3.3215250251753106,3.901102951408926,3.744573669474069,2.3882454115409906,3.8011161300086216,2.778097927099715
60,spl-bulkmodulus|hex-c44,3.026680649613428,3.019551402149051,3.051548918559503,2.7526394878154337,3.381194915863507,3.890711837584999
61,spl-bulkmodulus|hex-bulkmodulus,2.55963084278646,2.6114115825707565,2.4872278399063488,1.737703919660048,2.30459124923605,2.75527487822466
62,spl-bulkmodulus|super-c11,2.858490537189068,4.739446035461324,3.585607892454248,3.119123193619152,2.623556913967398,4.022651969414226
63,spl-bulkmodulus|super-c12,2.90715108809738,4.648743916277991,3.389039753406438,2.515294956819796,2.5841129834993706,3.469670298749889
64,spl-bulkmodulus|super-c44,2.5823118205269755,6.068085143975145,3.24202017796442,2.4402246271878782,2.945177848054301,4.107965749601603
65,spl-bulkmodulus|super-bulkmodulus,3.0493297255370675,4.578699882920759,2.803621380393163,2.8430303331086724,2.8114681753074686,3.568236598884881
66,spl-bulkmodulus|vac-c11,3.0686709521389486,3.425177612001964,2.813155470764024,2.9475634463142395,1.9211447792183172,3.441733414847744
67,spl-bulkmodulus|vac-c12,2.957368427164997,4.414717946522836,3.081305921542337,3.2821977819346757,2.5827678723675715,3.714613550325603
68,spl-bulkmodulus|vac-c44,2.6770183738776936,4.288048062814138,2.611852694616277,2.496460483884468,2.554896007079467,3.3373590790933725
69,spl-bulkmodulus|vac-bulkmodulus,3.6251814994626583,5.451165150262842,3.5656267564538573,4.339220635945221,4.148897211109631,4.8970052998733165
70,tet-c11|tet-c12,3.692171134952383,3.191325192029223,3.7328550709006008,3.9597617031895633,2.873855187237764,3.5202652797893683
71,tet-c11|tet-c44,3.083978267845312,3.302993243316529,2.9340734919838263,3.5261419591243333,2.030305141374592,3.262245768321589
72,tet-c11|tet-bulkmodulus,4.264924516659944,3.866265002934673,4.353251981419703,4.423356364705097,3.8336644940933113,3.99267879306685
73,tet-c11|hex-c11,4.539638372819989,4.389181557611661,4.588232319629605,4.704402804892398,3.082585789991766,4.701775361027927
74,tet-c11|hex-c12,4.706298229666784,4.57640245824444,3.80377349802457,4.587219591239435,3.964757249610821,4.484660332768236
75,tet-c11|hex-c44,3.5881957716725585,3.566584331276528,3.8864439104050272,4.443517750129036,3.27229385440664,3.69679667616903
76,tet-c11|hex-bulkmodulus,3.767350840420989,2.632821668832785,3.708404827767482,4.129329311989376,3.0406929471103856,4.094865863963708
77,tet-c11|super-c11,4.462851555094001,5.000266793067607,4.593343116338442,4.629580457601708,3.66126213075488,3.4262590057921027
78,tet-c11|super-c12,4.085462549170932,4.86273774434826,3.8008193979150513,4.6989987104929725,3.258468493122769,4.388297236246392
79,tet-c11|super-c44,4.168976285475313,6.409494467233808,4.030207792662534,4.707560462150084,3.75352584354818,4.615108954670755
80,tet-c11|super-bulkmodulus,4.01531454587367,4.670514623259283,4.0352595519109125,4.534342052296168,3.7071151045605792,4.4321594368778205
81,tet-c11|vac-c11,3.883149151909591,4.031004923048331,4.04889867132063,4.256983062831631,2.660421527080091,4.326552987362274
82,tet-c11|vac-c12,4.173130122084865,5.048808103851829,3.593913983966105,4.74945472819679,2.69542811784776,4.77946786716679
83,tet-c11|vac-c44,3.076211281867932,5.06283993806544,3.132179695319511,4.133618528231488,2.691375103858339,3.323478535851963
84,tet-c11|vac-bulkmodulus,4.5291728148223145,5.549542874760887,3.89172669276276,5.498876029970177,4.838118343282688,5.573478774618549
85,tet-c12|tet-c44,2.313948346926685,1.9350025818541536,2.07539100747825,1.896064701554076,1.9836264118500864,1.849641284652519
86,tet-c12|tet-bulkmodulus,2.564438237427209,1.7651816963271774,2.2801588439272877,3.028134856791197,2.509283533173854,2.3155366476629298
87,tet-c12|hex-c11,2.427111219709371,3.172924469364007,2.4007850100070427,1.4597433508536626,1.8175479070289144,2.933015494088865
88,tet-c12|hex-c12,2.8255470383868637,2.2478382272939403,2.9474720592254604,2.313756896223317,3.0918393161402387,2.6578394397797696
89,tet-c12|hex-c44,1.8799226245948315,1.8921488043674,1.769634191820083,2.3027138255353847,2.088794680847231,2.282194246843737
90,tet-c12|hex-bulkmodulus,1.4430788931665803,1.689088993050188,2.0957408818116727,1.9132504174417173,1.9914860370580287,2.2765978944702665
91,tet-c12|super-c11,2.3023423223961608,3.35441027081302,2.3281863563387977,1.889509408335449,1.9724788304766452,2.7017698561514525
92,tet-c12|super-c12,2.191087634391109,3.731081164472952,2.811222616230077,2.675525865741008,2.417695009418932,2.2518010181441133
93,tet-c12|super-c44,1.932189040557389,5.486140067137594,2.340997552862445,1.9551733502554105,2.5435683909839977,3.2675096635010803
94,tet-c12|super-bulkmodulus,2.2672169610988235,3.342468104585542,2.0797079266477976,2.256788581433561,1.5576472236192231,2.741013614032747
95,tet-c12|vac-c11,2.3704690447650205,1.7642503907203693,2.360389605172544,1.878274866266057,2.318464564161047,2.3846690485486173
96,tet-c12|vac-c12,2.809143448140523,3.5276088506794645,2.4981736548474496,2.865132618936001,2.7286123763522645,3.097399830628002
97,tet-c12|vac-c44,1.943000996207462,3.919158340788216,1.923592890797972,1.633053153492389,1.7310645497479955,1.821576785395966
98,tet-c12|vac-bulkmodulus,2.6966950938418552,4.5286479314170425,2.718113533709002,3.88350102281413,4.169940432541694,4.371437608921116
99,tet-c44|tet-bulkmodulus,2.1734161598187343,2.639793169937182,2.002098222792731,2.866945509558552,2.274045814410289,2.5881462420805104
100,tet-c44|hex-c11,2.531906690644811,3.235389341447195,2.509874977813644,2.1456567868275984,1.9511431456681565,1.9098150013429864
101,tet-c44|hex-c12,2.6524403492574966,2.2071016869232114,2.5991302330996584,2.239154787040148,2.867000226608839,2.8839094475018774
102,tet-c44|hex-c44,2.4065103620787327,2.287246027683373,2.2791488717374837,2.619483436506542,2.4292389476599863,2.3334626568975536
103,tet-c44|hex-bulkmodulus,2.388843777603666,1.1983567555478325,1.4802138699135845,1.990922634505419,1.908005369370514,1.9720847318452392
104,tet-c44|super-c11,2.2524803198967738,4.03157073606986,2.477678641603516,2.159117148938074,2.233267660434836,2.8309321654205672
105,tet-c44|super-c12,2.294117397474005,3.9171441148832535,2.1487145185413623,2.4492134410382747,1.490226882757789,2.5938135379333054
106,tet-c44|super-c44,2.5495939745568608,5.052092246146725,2.6363844880110694,2.297959031375636,2.5396530991137154,2.5921698111471256
107,tet-c44|super-bulkmodulus,2.235402113316287,3.7856105134618097,2.0590927531605066,2.449480501387176,1.7912117572140551,2.423815797319246
108,tet-c44|vac-c11,2.336089570207685,2.70508960099206,2.404685102224648,2.276567517889063,1.5718151663894029,2.306619106264294
109,tet-c44|vac-c12,1.903848688564249,3.633624776472351,2.40525407336792,2.727412962804174,2.061296516318486,2.954630524944613
110,tet-c44|vac-c44,2.169983367916973,3.3267725169643003,2.289065630122417,2.2983490987663027,1.9292434022412044,1.5203349089982154
111,tet-c44|vac-bulkmodulus,2.1631059883192147,4.3372867207390495,1.9509233890736983,3.774340877976549,3.9132562151193033,4.328691664326691
112,tet-bulkmodulus|hex-c11,2.8059212640046263,3.6366942533865902,3.5205643825103605,3.07514813384654,2.947007243986117,3.8820245166490537
113,tet-bulkmodulus|hex-c12,3.179889890698901,3.4807496890732503,3.303501264614815,2.467263077178974,2.5882752665282123,3.620061061606284
114,tet-bulkmodulus|hex-c44,2.7270360083323246,2.9982297198906527,3.216436216866654,2.697684675641758,3.2513880451232406,3.7715653240908127
115,tet-bulkmodulus|hex-bulkmodulus,2.037953809785803,1.859382512464593,2.374691915045818,2.6461094448985336,2.416978005696831,2.8235376840173028
116,tet-bulkmodulus|super-c11,2.3917655050244124,4.488664406738784,3.44268680357209,3.276869809468293,2.659768745445928,4.0393628986341295
117,tet-bulkmodulus|super-c12,2.644368839794806,4.391880619247448,3.0764827622546567,2.332628212594322,2.5871534145798605,3.3291044544693595
118,tet-bulkmodulus|super-c44,2.7868569960359437,5.155314922411011,2.795098744330807,3.407628195779305,3.3965863015757254,4.065203001127714
119,tet-bulkmodulus|super-bulkmodulus,2.629098439452784,3.548867431775055,2.485826215601773,2.6507744283002896,2.047536299118063,3.699070883974918
120,tet-bulkmodulus|vac-c11,2.586742892485317,2.9203458459949325,2.723945968578204,2.0978501138603667,2.5236099044927447,3.730729572417424
121,tet-bulkmodulus|vac-c12,2.5122137139170797,4.215433837708744,2.316921126518043,2.5108902383595613,2.993430234430148,3.733425421886202
122,tet-bulkmodulus|vac-c44,2.505567038037362,2.8535891126274437,2.61535010219684,2.749435556805976,2.1522773670292525,3.1969759012598677
123,tet-bulkmodulus|vac-bulkmodulus,3.332402243281213,5.12260179608359,3.5827513542559264,3.857425138525093,4.517317199801167,4.971717187566132
124,hex-c11|hex-c12,2.6848910915873696,4.429394229206511,3.524424433169461,3.0024225477400424,3.491403069539184,4.287809472909937
125,hex-c11|hex-c44,2.7712040383444823,3.274555155900768,2.954318205622329,2.6656428678289643,2.997332225186812,2.911962309007856
126,hex-c11|hex-bulkmodulus,2.0758448327525336,3.339559184455152,2.6215104047368647,2.127564047728028,1.7222987007054955,2.8891085058350825
127,hex-c11|super-c11,2.341862376974248,4.195140564686864,2.1498225319696576,2.363699559655077,2.082131186133475,2.738087850122323
128,hex-c11|super-c12,2.8217814830544827,4.395190872564083,2.9289580651060967,2.206067445646113,2.170197075591849,2.8637196335198456
129,hex-c11|super-c44,2.3806542822286265,5.597310712081452,2.92834215059581,2.7634656312505226,3.293950163928182,3.388575383316931
130,hex-c11|super-bulkmodulus,2.7492515120160785,4.190260811907992,3.261461200587092,2.706583877838684,2.7711546860289515,3.185847499329435
131,hex-c11|vac-c11,2.342723141872708,3.5365340577933275,2.3368152695526203,2.472339970964635,2.6660230319689537,2.748553635948977
132,hex-c11|vac-c12,3.0224531377000123,4.675309654028359,2.96043583990981,2.7221799716988584,3.5455753667183108,3.3836557485798573
133,hex-c11|vac-c44,2.270575401618954,5.023426088882185,2.3656186607954584,2.36748685935056,2.069166484397241,3.082660039237751
134,hex-c11|vac-bulkmodulus,2.6803382472606843,5.400516584339058,3.8988367964024753,3.947924627769512,4.594269349297394,4.881239026584702
135,hex-c12|hex-c44,2.994449455720641,3.7045173911247455,3.219869342637545,2.654426223704041,3.711974682291856,3.999390771911778
136,hex-c12|hex-bulkmodulus,1.9829160308413871,2.7609691446821576,2.6989447587746973,1.9464919644712024,2.858539886114446,3.3805185225806187
137,hex-c12|super-c11,3.683779117153544,4.948767512575119,3.775868607309527,3.067278418205161,3.6817031643748206,4.212730158460393
138,hex-c12|super-c12,2.651172008909005,5.381955205196823,3.1262447898809342,2.489471119397128,2.4670477473619976,3.686186709948192
139,hex-c12|super-c44,2.874069739500841,6.090043748067511,3.537466417770415,3.3492890186722426,4.240927121782143,4.651718693715
140,hex-c12|super-bulkmodulus,3.606235960695456,4.395197276107609,3.026932029108406,2.052626014796737,3.240773894367005,3.499234674937371
141,hex-c12|vac-c11,2.580503261705828,3.806131476225721,3.089977104766161,1.523024329954327,3.18256109414867,3.56410599680745
142,hex-c12|vac-c12,3.0625282914146177,5.058904147797192,3.1105945934176544,3.0201367280282265,3.4106489676442338,3.8282733034439818
143,hex-c12|vac-c44,2.046270721625816,5.5651779136170925,2.0716894751468407,2.3333860158529607,2.775284979438951,3.504885584810745
144,hex-c12|vac-bulkmodulus,4.356399133537802,5.317541186252519,4.180987433294855,4.726418814492222,4.661431010383779,4.983772021730796
145,hex-c44|hex-bulkmodulus,2.234100480537292,1.8426201728921556,2.826424392341354,2.0264327859687845,3.1712504970506568,2.9211763455447413
146,hex-c44|super-c11,2.0977460324129216,4.604690616536862,2.634911576443816,2.088477491139181,2.9146306162388025,3.2393743566307496
147,hex-c44|super-c12,2.230684109578565,4.353066739538948,3.093394890671328,2.420448834139693,2.926070680861218,2.586231531598437
148,hex-c44|super-c44,2.6128014899752787,5.843837574161781,2.9280667187377127,2.3492083538023483,2.816816491020402,3.028124521941326
149,hex-c44|super-bulkmodulus,2.5120581554117765,4.148015373270461,2.6994127282219904,2.233133925215194,2.9392451862623745,3.391501767356316
150,hex-c44|vac-c11,2.3678373252327503,2.475343341199159,2.7971929258998927,2.139764622672536,3.230654711259434,2.350351320825373
151,hex-c44|vac-c12,2.4588792178805186,3.7691157657626224,2.602797869224067,2.6850187659388363,3.4198726615146047,3.4680550246672457
152,hex-c44|vac-c44,1.9082118097797576,4.550882578214591,0.2376357106612742,2.3565831179311165,2.400240548637077,2.1800430673359146
153,hex-c44|vac-bulkmodulus,2.811860220949353,4.936438043007184,3.8613238779041335,3.606736433866126,4.413295162490918,4.4687894988951165
154,hex-bulkmodulus|super-c11,1.9486914608950805,4.130721242074414,3.004629034770679,2.4991791075242613,1.9356114502663524,3.08714093508654
155,hex-bulkmodulus|super-c12,2.103474342711129,4.073082931904435,2.877676005602816,2.218871169869856,1.3072685322684363,2.2105068678813478
156,hex-bulkmodulus|super-c44,1.8598180516460847,5.456098204937632,1.9388822033459712,2.424085734073277,3.5277800206917176,3.563901615605792
157,hex-bulkmodulus|super-bulkmodulus,2.4371727990926817,3.84154826156601,1.603235960182792,2.173310625217191,1.8008660145405315,2.5774782099078686
158,hex-bulkmodulus|vac-c11,2.278980657711479,2.134559332410455,2.5898210861611664,1.911386640996452,2.2801746285924613,3.077187280612652
159,hex-bulkmodulus|vac-c12,2.062044183188189,3.545407511547784,1.75815121948854,2.5183002531648317,2.2392392665485845,2.9851207752248707
160,hex-bulkmodulus|vac-c44,1.992379391902086,3.674209083510243,1.3288352237679215,2.1886507069337644,1.934102856576562,2.26870572110871
161,hex-bulkmodulus|vac-bulkmodulus,2.559051278142044,4.688041788033481,2.632509589637941,3.6319727774195294,4.189945642925597,4.226743484783081
162,super-c11|super-c12,2.563459963457477,4.603403187875614,3.3142119566077777,2.768035736967859,1.687075522566551,2.9856821836919694
163,super-c11|super-c44,3.03352834465018,7.01761902118608,3.453898606911716,2.2947823437829395,2.643998718263448,3.6714581110479143
164,super-c11|super-bulkmodulus,2.7484554498066287,4.555641202883988,3.655674328400453,3.0612578601012777,2.092938414218399,3.2959114447436573
165,super-c11|vac-c11,2.2604425636035,5.651501186552133,2.7635238529621744,2.254951315507648,2.3738361353805413,2.498706013300135
166,super-c11|vac-c12,2.859229445779864,6.113322709094706,3.449439243889721,2.7941765398242007,3.4954552247640818,3.51210245454281
167,super-c11|vac-c44,2.082337137114725,6.279148056047768,2.1546991063108103,2.237709236321417,2.5178203046286214,2.9203167475077683
168,super-c11|vac-bulkmodulus,3.1258583918470664,6.134259111491094,3.94767936508508,4.278661296684102,4.629149061020388,4.645006049267837
169,super-c12|super-c44,2.4380033138870627,7.018086013529534,3.2151818745107428,2.922627880253481,2.3921441136518955,3.619163248408389
170,super-c12|super-bulkmodulus,2.566443822814542,4.182436074146093,3.2149994521268765,2.459140422727934,1.530604630454281,3.0125016349224105
171,super-c12|vac-c11,2.473586302398893,5.628445585202976,1.8766994608032808,2.48643658892268,1.9485943259892824,2.463169718801052
172,super-c12|vac-c12,2.450620232543192,5.90137408705356,2.6370662644740364,2.317968408421977,2.5374317769826,3.36955113829338
173,super-c12|vac-c44,2.0268210603060632,5.681197252229795,2.597824635696436,2.186329313103612,2.359126750461958,2.788988077314716
174,super-c12|vac-bulkmodulus,3.0600643014671824,6.022680899347574,3.548816681361475,3.3550176173611725,4.073024245909821,4.444300401895738
175,super-c44|super-bulkmodulus,2.4473157721200423,6.640529160125794,2.3565186247719137,2.5800535567752814,2.1754909104321225,3.840814482970552
176,super-c44|vac-c11,2.3923338196031194,5.877066280289872,2.56971630818184,2.4938558790465994,3.183926209832178,3.460370505731578
177,super-c44|vac-c12,3.196262207561895,5.893297769317559,3.3197436103779845,3.252922322729105,3.380834983195243,3.92674611584238
178,super-c44|vac-c44,2.304319529642724,5.151157135085348,1.81025742839606,1.26768067092479,2.5787090122978604,2.082611164364093
179,super-c44|vac-bulkmodulus,3.462264176397642,6.973244617921869,4.371403301066008,4.249636554821456,4.809720981179651,4.717464731750854
180,super-bulkmodulus|vac-c11,2.3293005608405006,5.335287899106655,2.9549905520674327,2.7364037316223686,1.7172690710025027,3.4433405516199653
181,super-bulkmodulus|vac-c12,2.893404444041814,5.846687386012461,2.050956160640017,2.648194664369256,2.6209905399618454,3.8593276199578046
182,super-bulkmodulus|vac-c44,2.4233901308240817,6.059004915351358,1.8372796540708909,1.546150158519887,2.387821318644386,3.248007386866448
183,super-bulkmodulus|vac-bulkmodulus,3.3859557768474766,5.868575098874999,2.915281628315214,4.052034682767351,4.591108875721917,4.654570638557158
184,vac-c11|vac-c12,2.514060115858428,3.332547728462933,2.984720251484706,2.3720321394132813,2.1493520579582426,3.4642944819312644
185,vac-c11|vac-c44,2.057803530505692,4.66132399245832,2.0590853402015634,2.2113858507085284,2.3183414658484507,2.4638675084783785
186,vac-c11|vac-bulkmodulus,2.7092710948369727,4.972858061215701,3.4764944923658656,3.7891783388849753,3.893889116920061,4.477541681372214
187,vac-c12|vac-c44,2.6563215585130737,5.487066859346051,2.3862192159127518,2.766937795631173,2.848564111651332,3.180961445454907
188,vac-c12|vac-bulkmodulus,2.850086024081004,5.5930744837222575,3.611721380969129,3.855696468277928,3.980864990770179,4.608706955177382
189,vac-c44|vac-bulkmodulus,2.443363738393185,6.207420676258546,3.793093805068181,3.787745728916021,3.9172617701665606,4.231223432806075
